0,1
" A030S? UNIHAKKA INTERNATIONAL SDN BHD 18 Mar 2018 18:25 (867388-U) 12, Jalan Tampoi 7/4. .Kawasan Parindustrian Tampoi, 81200 Johor Bahru,Johor AXINVOICE Invoice # OR18031802170364 Itern Qty Total SR i00100000031. 3 Vage $4.40 1 $4.40 SR 100100000064-A Vegetable $0.50 1 $0.50 SR 100100000114-Ad Chicken $3.70 1 $3.70 Total Amount: $8.60 GST @6% $0.49 Nett Total: $8.60 Payment Mode Amount CASH $8.60 Change $0.00 GST Summary Amount($) Tax($) SR - GST @6% 8 11 0.40 GST REG #000656195584 BAR WANG CE@PERMAS JAYA (Price Inclusive or GST) Thank You & Come Again! Lika and Follow Us on Facebook! Facebook.com/BarWangRice V","{'entities': [(8, 38, 'company')]}"
" 100 MR. D.I.Y. (KUCHAI) SDN BHD (Co Reg :550441-W) LOT :351-A & 1851-B, JALAN KPB 6, KAWASAN PERTNDUSTRIA BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000473792512) (SG WANG) -TAX INVOICE- MAGNETIC WHITEBOARD LD001# 90+60CM *S E208 ** 6/12 9087396 1 .K 35.00 35.00 JAPE DISPENSER SETJE600 -CITRUS *S WA36 - 12 556481779603 2 X 19.90 39.80 CANDLE £3001050# *S 0C32-41 - 40 9044364 1 X .K 9.50 9.50 1 BAL PEN 6BK 0.5MM KC1069# *S RC11-23-42 --- 12/144 6953070934578 I X 2.90 2.90 WHITE BOARD MARKER SET 8358 *S SB17 -- 12/240 9082825 1 : 3.30 3.30 FIRST AID KIT *S CG61/2 .. 48 9061496 I .K 26.90 26.90 PLANNING MAGNET 30MM# *S RC22 - 24/288 9088524 1 X 2.30 2.30 Item(s) : 7 Qty(s.) : 8 Total Incl. GST@6% RM 119.70 CASH RM 120.00 CHANGE RM 0.30 GST Summary Amt (RM) Tax(RM) GST S@6% 112.92 6.78 15-03-13 15:41 SHO 1 8019 T2 R000243654 OPERATOR TRAINEE CASHIER EXCHAN E ARE ALLOWED WITHIN 7 AY WITH RECEIPT. GIRICTLY NO CASH REFUND.","{'entities': [(717, 723, 'total')]}"
" Welcome to the Family FamilyMart Maxincome Resources San 8hd (383322-D) No 16A, Jalan Astaka U8/83. Bukit Jelutong 40150 Shah AJam, Selangor, DE GST ID :000468594688 #0023 KLIA2 ARRIVAL Tel No: - TAX INVOICE 16/04/2018 16:28 #002348863 POS: 04 CSH: 00023122 Staff: REKHA Desc Amt (RM) MarlboroMegaIceBlstBo: 17.00SR Alladdin Silk Logo 2.58 1.80SR SUB TOTAL (Inc GST) 18.80 TOTAL 18.80 CASH 50.00 CHANGE 31.20 # ITEMS SOLD 2 Tax Code Amt (RM) ax(RM) 6%) 17.74 1.06 NK YOU & PLEASE COME AGAIN *** PART OF OUR FAMILY TODAY! ^CEBOOK : amilyMartMY ww.familymart.com.my","{'entities': [(209, 219, 'date'), (368, 373, 'total')]}"
" RESTORAN WAN SHENG 002043319--W No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG NO: 001335787520 Tax Invoice INV No. : 1219461 Cashier: Thandar Date : 30-06-2018 22:16:06 Description Qty U.price Total TAX Coke 1 X 2.10 2.10 ZRL Soya Bean 1 X 2.10 2.10 ZRL Total QTY: 2 Total (Excluding GST) : 4.20 Total (Inclusive of GST): 4.20 TOTAL : 4.20 CASH : 4.20 GST Summary Amount (RM) Tax(RM) ZRL (@ 0%) (@ 0%) 4.20 0.00","{'entities': [(1, 19, 'company'), (198, 208, 'date'), (96, 100, 'total')]}"
" Staff Stat lus I & BEST RESTAURANT (001610235-P) GST NO. : 001800839168 NO. AN SS4C/5,PETALING JAYA ANGOR DARUL EHSAN I : 012-2060 778 TAX INVOICE** BILL NO: 00127408 / P0S01 BIZDATE: 20/03/2017 CASHIER: Manager PRINIED: 20/03/2017 11:12:35 AM RM 2 FISHBALL NOODLE @7.00 14.00 2 SUB TOTAL 14.00 GST 6% 0.84 ROUNDING ADJ 0.01 NET TOTAL 14.85 Cash 14.85 CHANGE 0.00 Thank You. Please Come Again https:// ://m.facebook.com/B-Best-Restaurant All Item Will Be Charges GST","{'entities': [(185, 195, 'date'), (336, 341, 'total')]}"
" HON HWA HARDWARE TRADING Company Reg. No. : 001055194X NO 37, JALAN MANIS 7, TAMAN SEGAR, 56100 CHERAS, KUALA LUMPUR +603-9130 2672 GST Reg 001125220352 TAX INVOICE CB# : 69158 08/02/2017 3:43:01 PM M# : C1 - 0 Cashier : cash3 - Qty Description Price Total(RM) 2 1"" TOWEL ROD 6.00 12.00 SR BRACKET(END) 2 3/4"" TOWEL ROD 4.00 8.00 SR BRACKET 5 3/4"" ""TOWEL ROD 4.00 20.00 SR BRACKET(END) 4 ROD 5.50 22.00 SR BRACKET(ROUND) 1 25MM X 10 WALL PLUG 3.50 3.50 SR 1 SANDFLEX SAW 4.50 4.50 SR BLADE 18T 1 SCREW 7.00 7.00 SR 5 3/4"" V BRACKET 1.50 7.50 SR 6 1"" S/STEEL ROD 15.80 94.80 SR Item Discount 0.00 17 3/4"" ALUMINIUM ROD 5.80 98.60 SR 44 Type: 10 Total 277.90 Discount: 0.90 Rounding Adj 0.00 Total Inclusive GST: 277.00 CASH 277.00 GST Summary Code % Net Amt GST Total(RM) SR SR 261.32 15.68 277.00 Total 261.32 15.68 277.00 Thank you ! & Please come again !! Goods sold are not returnable for refund or exchange II","{'entities': [(1, 25, 'company'), (178, 188, 'date'), (56, 118, 'address'), (712, 718, 'total')]}"
" RESTORAN WAN SHENG 002043319-W No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG NO: 001335787520 Tax Invoice INV No. : 1044120 Cashier: Thandar Date : 14-03-2018 10:06:20 Description Qty U.price Total TAX Kopi (B) 1 X 2.20 2.20 SR Cham (B) 1 X 2.20 2.20 SR Take Away 2 X 0.20 0.40 SR Total QTY: 4 Total (Excluding GST) : 4.54 GST payable (6%) : 0.26 Total (Inclusive of GST) 4.80 TOTAL : 4 1.80 CASH : 4.80 GST Summary Amount (RM) Tax(RM SR (@ 6%) 4.54 0.26","{'entities': [(1, 19, 'company'), (197, 207, 'date'), (421, 425, 'total')]}"
" A06/52 OVender LAVENDER CONFECTIONERY & BAKERY S/B COMPANY NO: 499702--V LOT 629 & G30, AEON Mall TEBRAU CITY, NO. 1, JALAN DESA TEBRAU, TAMAN DESA EBRAU, 81100 JOHOR BAHRU. TEL : 07-364 3785 GST ID NO: 001872379904 TAK INVOICE 17/06/2018 18:21 8063895 Qty Descriptions Amount 1 HONEV SOFT TOAST 3.30 T 2 XIAO GE GE 5.40 T 1 PARMESAN CHEDDAR CHEES 4.15 T 1 TOFFEE DANISH 5.45 T 2 EGG TART 5.10 T 1 OTAK CHEESE BUN 3.10 T 8 TOTAL 26.50 CASH 50.00 CHANGE 23.50 GST Summary Amount Tax T: GST 26.50 0.00 2: Zero Rated 0.00 0.00 Sign: www.lavender.comm.ny THANK YOU. 1. All sales are final. Goods sold are not refundable nor exchangeable. 2. Our products contain no added preservatives, please consume within a day or keep according to recommendation on packaging. 3. For feedback, please retain this Tax Invorice. Seak store manager assistance OR drop us an email. 4. Tax Invaice can only be issued on the purchase date. Amendment is not allowed once issued. Csh:C1337 LEE FING TING OS:TC12 Shf:201808171","{'entities': [(16, 51, 'company'), (229, 239, 'date'), (430, 435, 'total')]}"
" BEMED (SP) SDN. BHZ. No. .49, Jalan Dinar G U3/G, Subang Perdana, 40150 Shah Alam, Selangor D.E 03-7845 8155 GST Reg : 001734164480 CASH RECEIPT CB# : 78283158333 14/Jur/2017 08:34:22 Cashler : puteri () Qty Code&Desc Price Total ALPHA LIPID LIFE LINE SR 1 184810 165.00 165.00 1 Type: 1 SubTotal: 165.00 Rounding Adj : 0.00 Total Inclusive GST: 165.00 VISA 165.00 GST Summary: Amount Tax (MYR) (MYR) SR SR 155.66 9.34 ONG GUAT CHYE Points : 1,460 by 2 Thank you. Please come again.","{'entities': [(265, 271, 'total')]}"
" tan chay yee SOON HUAT MACHINERY ENTERPRISE (JM0352019-K) NO.53 JALAN PUTRA 1, TAMAN SRI PUTRA. 81200 JOHOR BAHRU JOHOR TEL 07-5547360/016-7993391 FAX 07-5624059 SOONHUAT2000@HOTMAIL.COM GST ID : 002116837376 CASH SALES Doc No. : CS00004040 Date: 11/01/2019 Cashier : USER Time 09:44:00 Salesperson : Ref.: Item Qty S/Price S/Price Amount Tax 1072 1 80.00 80.00 80.00 REPAIR ENGINE POWER SPRAYER (1UNIT) workmanship & service 70549 1 160.00 160.00 160.00 GIANT 606 OVERFLOW ASSY 1071 1 17.00 17.00 17.00 ENGINE OIL 70791 1 10.00 10.00 10.00 GREASE FOR TOOLS 40ML (AKODA) 70637 1 6.00 6.00 6.00 EY20 PLUG CHAMPION 1643 1 8.00 8.00 8.00 STARTER TALI 70197 1 10.00 10.00 10.00 EY20 STARTER HANDLE 70561 2 18.00 18.00 36.00 HD40 1L COTIN Total Qty: 9 327.00 Total Sales : 327.00 Discount : 0.00 (227.00 Total : 0.00 Rounding : 0.00 Total Sales : 327.00 CASH : 327.00 Change : 0.00 GOODS SOLD ARE NOT RETURNABLE THANK YOU.","{'entities': [(14, 44, 'company'), (248, 258, 'date'), (748, 754, 'total')]}"
" if Broadview Marketing Sdn Bhd (726384-M) No, 9-G, Jalan Dinar DUB/D Taman Subanc Perdana, Sek.U3, 40150 Shah Alam,Selangor D.E. 03-78459183 GST Req No: 000203587984 Tax Invaise Bill No : BM-161113 Date: : 03/06/2017 5:02:54 PM Cashier : Merlin Description Qty Price Amount 1 SR* HMEAG OMO 1 18.00 18.00 24 X35 (Zkg) Total : 18.00 Total Item Discount: 0.00 Total Salee Inclucive GST : 13.00 Cach Received : 18.00 OK GST Summary Tax Cade %/ Tersble Amount GST SR 6.00 16.98 1.02 GST : 1.02 * GST Include Item Thank You. Plesce Came Again.","{'entities': [(207, 217, 'date'), (293, 298, 'total')]}"
" (481500-M) C W KHOO HARDWARE SDN BHD NO.50 / JALAN PBS 14/11, KAWASAN PERINDUSTRIAN BUKIT SERDANG, Tel : 03-89410243 Fax : 03-89410243 GST Reg No. : 000549584896 Tax Invoice Invoice No. : CR 1806/0729 Date : 11/06/2018 3:38:36 PM Cashier No. : tee Counter No. : c2 Printed Date : 11/06/2018 3:36:21 PM Item Name Qty Unit Price Amount 100# X 4L COMPRESSOR OIL @ TIN 1 48.00 48.00 SR 1 Item(s) Net Total (MYR : 48.00 Rounding Adj. : 0.00 Net Total Rounded (MYR) : 48.00 Cash : 48.00 Change : 0.00 GST Summary Item Amount (MYR) GST (MYR) SR @ 0% 1 48.00 0.00 Thank You. Please Come Again !","{'entities': [(12, 37, 'company'), (209, 219, 'date'), (368, 373, 'total')]}"
" RELAIS TOTAL OULMES AUTOROUTE RABAT MEKNES 15000 KHEMISSET Tel. : 05.22.95.66.66 I.e 30/03/2018 a 12:36 V201855892CAISSIEH 1, C IDESIGNATION P.U. QTE TOTAL CAFE CREME 12.00 2 24.00 CAFE EXPRESSO 10.00 2 20.00 CHOCOLAT CHAUD 12.00 1 12.00 Total Facture : 56.00 .00 - DH REGLE PAR ESPECE 56.00 DH ****Merci de votre visite**** ICE : 000081241000051","{'entities': [(1, 20, 'company'), (86, 96, 'date'), (21, 59, 'address'), (255, 260, 'total')]}"
" Geoventure Taste Of The Worl Id Sdn Bhd 965857-A Lot 38. 39 101 Boulevard Jalan Kenar 5. Bandar Puchong Jaya, 47170 Puchong Selangor TEL : 03 - 8079 0255 GST REG NO 000136577024 RESERVATION NO: 010 -- 7745055 SIMPLIFIED TAX INVOICE Invoice 581355 Cashier NIN POS No 1 Pax : () Date : 5/3/2018 22:52: 22:52 33 Table No : C38 ITEM QTY U. P (RM) DISC SC (9,) Amt Amt+GST -GST (RM) S Tiger Bucket GTG02 1 55.00 0+0 58 30 S Service Chrg(Inc GST 6%) RM 5 83 Total Sales Inc GST 6%) RM 64 13 Rounding Adjustment : RM 0 02 TOTAL RM 64. 15 CASH RM 100.00 CHANGE RM 35. 85 Main Item Count 1 Total Discount RM 0 00 GST Summa y Amount (RM) Tax (RM) S 6% 60.5 50 3.63 Z 0% 0 00 0.00 k","{'entities': [(285, 293, 'date')]}"
" Guardian Health And Beauty Sdn Bhd First World Theme Park Lot F/L2A.4, Level 2A First World Plaza, First World Tel:03-61012425 Company Reg #01101083-T GST Reg #000899874816 RM 2X 2.20 0092000 GDN WATER 500ML 4.40 S PRICE OVERIDE GDN WATER 500ML 1.84- Reason Code:3 SUBTOTAL 2.56 TOTAL (GST INCL) 2.56 CASH 50.55 ROUNDING ADJUSTMENTS 0.01- CHANGE DUE 48.00 YOUR SAVINGS FOR TODAY 1.84 GST - Rate GST Excl - GST Amt S 6% 2.42 0.14 Thank You For Shopping At Guardian All Amounts Are in RM Goods sold are non-refundable. All exchanges and returns including Guardian brand products must be made within 7days with original receipts and product in original condition. St:512 Ctr2 ID:3001 TaxInv:94542 15:55 11/02/16","{'entities': [(701, 709, 'date'), (275, 279, 'total')]}"
" SOON FATT S/B (81497-P) LUT 1504, BATU 8 1/2, JALAN KLANG LAMA, 46000 PETALING JAYA, SELANGOR. TEL : 016-2014209 GST REG NO : 000788250624 TAX INVOICE DESC QTY PRICE AMOUNT TAXCODE (RM) (RM) 51190030 A1 BIHUN ISTIMEWA 3KG 10 * 10.00 100.00 ZRL 060400063 YSF BUAH KERAS 3KG 1 * 36.80 36.80 SR 012700054 HOBE RED KIDNEY BEAN 425GM 1 * 58.00 58.00 SR 51580020 CAP LANG JAGUNG MANIS 425GM 1 * 53.80 53.80 SR 50460020 DAIRY CHAMP EVAP 390GM 1 * 113.90 113.90 SR Total Inc. GST 6%: 362.50 Rounding Adjustment: 0.00 Final Total : 362.50 Cash : 400.00 Change : 37.50 GST Suomary Amount (RM) Tax(RM) ZRL 0 % 100.00 0.00 SR 6 % 247.64 14.86 C02102772 9/2/2017 12:00 PM TO3 2006 362-50","{'entities': [(642, 650, 'date'), (477, 483, 'total')]}"
" TAX INVOICE DOMINO'S PIZZA GST REF NO : 001694261248 DOMINO'S PIZZA SEGAMBUT D-08, M Avenue / Jln 1 / 38A Segambut Bahagia 51200 Kuala Lumpur CARRY OUT NOW Pay By : CASH Order : 1955 By 5224 Order Time : 12:54:37 Date 26/03/18 Name: MS YING Pickup Time: 13:09:37 Qty Menu Desc Coupon Disc Price 1 9""HT (BQ) 2 2P2C-R-2 30.30 1 9""NYC (CP) 2 2P2C-R-2 30.30 27.60 60.60 Total Items Sub-Total 60.60 Coupon Discount 27.60 Grand Total : 33.00 Payment 50.00 Change Due 17.00 *6% GST Included 1.87 SUPPORT OUR SMILE CAMPAIGN : ) Did we smile at you? Let us know at www.dominos.com.my/smile and receive a 30% off side item e-coupon upon survey submission Survey Code: CBC261940195554 Thank you for visiting Domino's Please Come Again! 1 - 3 0 0 - 8 8 8 - 3 3 3 www.dominos.com.my We are compliant to the PDPA 2010. Visit www.dominos.com.my/terms to view our Personal Data Protection Policy owned by Dommal Food Services Sdn Bhd Co. No. 419060-A 1","{'entities': [(219, 227, 'date'), (358, 363, 'total')]}"
" 3180305 MR. D.I.Y. (M) SDN BHD (CO 0.REG :860671-D LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000306020352) (IOI PUCHONG) -TAX INVOICE- DOUBLE EXT BOX 10Y 40/016 CBD4110 *S WA21 - 20 9553114461423 1 X 25.90 25.90 PLASTIC BAGS *S 99999 1 X 0.20 0.20 Item(s) : 2 Qty(s) : 2 Total Incl. GST@6% RM 26.10 CASH RM 50.00 CHANGE RM 23.90 GST @6% included in total RM 1.48 23-03-18 18:09 SHO 1 ZJ86 T1 R000111754 OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED WITHIN 7 DAY WITH RECEIPT. STRICTLY NO CASH REFUND.","{'entities': [(431, 439, 'date'), (52, 148, 'address'), (361, 366, 'total')]}"
" NYONYA COLORS @ 1 UTAMA LITTLE CRAVINGS SDN BHD (562007-D) HQ: 7, Jln SS21/34, 47400 PJ TEL-03 77282288 (GST ID 001382293504) MC #01 REG CASHIER 18-03-2018 11:23 TaxInvNo. 1 #000001 KUIH KETAYAP RM2. 70 S ONDEH ONDEH RM2. 95 S YELLOW LAKSA RM11. 60 S YELLOW LAKSA RM11 1.60 60 S YELLOW LAKSA RM11.60 S AIR SEJUK RMO. 65 S CENDOL RM5. 30 S CHEE CHEONG FUN (SOS) RM7. 20 S 8 No SUBTOTAL RM53. 60 CASH RM100.00 CHANGE RM46. 40 TAXABLE AMOUNT RM50. 5 57 6% GST RM3. 03 THANK YOU ! ! ! PLEASE COME AGAIN","{'entities': [(25, 48, 'company'), (146, 156, 'date')]}"
" MR. D.I.Y. (KUCHAI) SDN BHD (CO Reg : 750441-W) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000473792512) (KEPONG) -TAX INVOICE- STEEL WOOL SH-2# *S EZ03 - 12/144 8970273 5 X 1.79 8.95 Item(s : 1 Qty(s) : 5 Total Incl. GST RM 8.95 CASH RM 50.00 CHANGE RM 41.05 GST Summary Amt (RM) Tax(RM) GST SR@O% 8.95 0.00 15-06-18 17:12 SH02 B003 T2 R000551481 OPERATOR KPOT - SHAHRUL NIZAM EXCHANGE ARE ALLOWED WITHIN 7 DAYS WITH RECEIPT. STRICTLY NO CASH REFUND.","{'entities': [(376, 384, 'date'), (49, 145, 'address'), (246, 250, 'total')]}"
" 3180301 RESTORAN IBRAHIM MAJU SB NO.2, GROUND FLOOR, JALAN REKO SENTRAL 8 TAMAN REKO SENTRAL, 43000 KAJANG SELANGOR DE TEL : 03-87342689 GST ID NO :000696532992 TAX INVOICE INVOICE # : 1-161696 TIME : 19/03/2018 03:43:44 PM CASHIER : JAHABA R ALI SELF SERVICE: 1000 QTY DESCRIPTION PRICE AMOUNT 1 MAKANAN 2.30 2.30 S 1 MAKANAN 1.40 1.40 S 1 MAKANAN 1.60 1.60 S Sub Total Incl. GST RM 5.30 Round Adjustmt RM 0.00 Total RM 5.30 Payment CASH RM 10.00 Change RM 4.70 GST 6 % Paid RM 0.30 GST ANALYSIS AMT (RM) TAX (RM) S = 6 % 5.00 0.30 Z= 0 % 0.00 0.00 19/03/2018 03:44:03 PM <THANK YOU > <PLEASE COME AGAIN> KP Tegul Jaya war. Lan","{'entities': [(9, 33, 'company'), (202, 212, 'date'), (34, 119, 'address'), (385, 389, 'total')]}"
" UNIHAKKA INTERNATIONAL SDN BHD 03 Apr 2018 18:33 (867388-U) 12, Jalan Tampoi 7/4, Kawasan Perindustrian Tampoi, i,81200 Johor Bahru,Johor TAX INVOICE Invoice # 0R18040302160397 Item Qty Total SR 100100000035- 1 Meat + 3 Vege $7.10 1 $7.10 Total Amount: $7.10 GST @6%: $0.40 Nett Total: $7.10 Payment Mode Amount CASH $7.10 Change $0.00 GST Summary Amount($) Tax($) SR = GST @6% 6.70 0 40 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Again! Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(1, 31, 'company')]}"
" HON HWA HARDWARE TRADING Company Reg. No. : 001055194X NO 37, JALAN MANIS 7, TAMAN SEGAR, 56100 CHERAS, KUALA LUMPUR. +603-9130 2672 GST Reg : 001125220352 TAX INVOICE CB# 87870 21/09/2017 10:20:37 AM M#: : C2- 0 Cashier cash1 - Qty Description Price Total(RM) 0.9 3/4"" ALUMNIUM ROD 6.00 5.40 SR 5 PVC WALLPLUG 1.00 5.00 SR (50PCS) 5.9 Type: 2 Total 10.40 Discount: 0.00 Rounding Adj 0.00 Total Inclusive GST: 10.40 CASH 10.40 GST Summary Code % Net Amt GST Total(RM) SR SR 9.81 0.59 10.40 Total 9.81 0.59 10.40 Thank you ! & Please come again !! Goods sold are not returnable for refund or exchange II","{'entities': [(1, 25, 'company'), (179, 189, 'date'), (56, 118, 'address'), (351, 356, 'total')]}"
" B & BEST RESTAURANT (001610235-P) GST NO. : 001800839168 NO. 12, JALAN SS4C/5,PE PETALING JAYA SELANGOR DARUL EHSAN TEL : 012-2060 778 I*TAX INVOICE*: BILL NO: 00118887 / P0S01 BIZDATE: 10/02/2017 CASHIER: Manager PRINTED: 10/02/2017 01:09:47 PM RM 1 FISHBALL NOODLE 7.00 1 SUB TO1. 7.00 GST 6% 0.42 ROUNDING ADJ -0.02 NET TOTAL 7.40 Cash 7.40 CHANGE 0.00 Thank You . Please Come Again https://m.facebook.com/B-Best-Restauran All Item Will Be Charges GST","{'entities': [(1, 20, 'company'), (187, 197, 'date'), (330, 334, 'total')]}"
" SKCA HARDWARE & TIMBER SDN. BHD. Lit CO. REG. NO. : 946207-D LOT 204 & 205, JALAN BATU 12 KG. DUSUN NANDING, 43100 HULU LANGAT, SELANGOR DARUL EHSAN. TEL: 603-90213004 FAX: 603-90213004 e-mail: skcahtsbhl@gmail.com website: www.skcahardwaretsb.t GST ID : 001828540416 TAX INVOICE Item (s) Amit (RM) Tax 07 # ZZ-207 COLEX BLACK BASIC 6724MIX 43.00 ST 06 # ZZ-206 COLEX BLACK BASIC 6723MIX 2 X 43.00 86.00 ST BLACK RAIN SHOE 41*(08) RAIN S 2928MIX 13.00 ST Total (Incl GST @ 6%) 142.00 Total 142.00 CASH 152.00 152 - 00 Change 10.00 00 Total Qty : 4 Summary Amt (RM) Tax (RM) .S. E 6% 133.96 8.04 THANK YOU, PLEASE COME AGAIN. GOODS SOLD ARE NOT REFUNDABLE 01-Nov-2017 11:20:04AM R05934 Cashier:CASHIER 01 M001 Shift:01 Version 91.1.15_C","{'entities': [(1, 33, 'company'), (478, 484, 'total')]}"
" MR. D. D.I.Y. (M) SDN BHD (CO REG : 860871-D) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No : 000306020352) (MELAWATI MALL) -TAX INVOICE- ARTLINE WHITEBOARD MAKER PEN 500A (R *S WA25 - 24/288 4974052854583 1 X 3.10 3.10 ARTLINE WHITEBOARD MAKER PEN 500A (B *S WA26 - 24/288 4974052854569 1 X 3.10 3.10 MAGNETIC WHITEBOARD LD001# 120*90CM *S HC07-08 - 6 9087397 1 X 63.00 63.00 Item(s : 3 Qty(s) : 3 Total Incl. GST@6% RM 69.20 CASH RM 69.20 GST Summary Amt (RM) Tax (RM) GST S@6% 65.28 3.92 * * 03-05-18 14:12 SH02 ZJ94 T1 R000090406 OPERATOR MLWC - SITI AISHAH EXCHANGE ARE ALLOWED WITHIN 7 DAYS WITH RECEIPT. STRICTLY NO CASH REFUND.","{'entities': [(558, 566, 'date'), (47, 143, 'address'), (484, 489, 'total')]}"
" RESTORAN WAN SHENG 002043319-W No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG NO: 001335787520 Tax Invoice INV No. : 1175805 Cashier: Thandar Date : 04-06-2018 15 53:52 Description Qty U.price Total TAX Teh (B) 1 X 2.20 2.20 ZRL Cham (B) 1 X 2.20 2.20 ZRL Bunga Kekwa 1 X 1.70 1.70 ZRL Take Away 3 X 0.20 0.60 ZRL Total QTY: 6 Total (Excluding GST) 6.70 Total (Inclusive of GST) : 6.70 TOTAL : 6.70 6 70 CASH : 6.70 GST Summary Amount (RM) Tax(RM) ZRL (@ 0%) 6.70 0.00","{'entities': [(1, 19, 'company'), (197, 207, 'date'), (397, 401, 'total')]}"
" 4 (P) BILION SIX ENTERPRISE NO 3, JALAN TAMAN JASA 2, SECTION U6, 40150 SHAH ALAM. Tel : 03-58856749 GST Reg No: 000944312320 POSTED Tax Invoice invoire No : 01 148409 Date : 04/05/2017 7:19:43 AM 1 Cashier : 123 Description Qty Price Amount 1 SR 9555255201803 1 12 00 12.00 5001 BAKERY DEEP TRAY(18 14 BCM) K I Total 12.00 Discount 0.00 Total Sales inclusive GST @6.00% 12 00 Cash Received : 50.00 Change 38.00 GS Summary % Amount: RM, Ta> SR 6.00 11.32 11 0 68 yang sudah of beb wang tidak dapat di kembalkan Peitukaran barang hanya boleh dibual dalam 3 han is shaja dengan resit","{'entities': [(176, 186, 'date'), (29, 83, 'address'), (264, 269, 'total')]}"
" FILL IN ENTERPRISE Company No: MA0057302-M Lot 2407, Jalan Dua 52100 Kepong Baru, KL Site: 2076 Telephone: 03-62587995 GST No: 001229619200 Pre-Authorisation Pre auth code A01A1527956635 45.45 litre Pump # 12 Fue Save 95 RM 100.00 C 2.200 RM / litre Total RM 100.00 Cash RM 100.00 Relief GST C RM 0.00 Total Gross C RM 100.00 Cashier BHasan This is not the final fiscal receipt Date Time Num POS CNo Shift 03/06/18 00:23 34001 01 5093 868 Diesel & Petrol RON95 given Relief under Section 56 (3) (b) GST Act 2014 Thank You and Please Come Again","{'entities': [(1, 19, 'company'), (407, 415, 'date'), (225, 231, 'total')]}"
" TQ FOR SHOPPING WITH myNEWS.com PUSAT DAGANGAN PHILEO DAMANSARA UNIT 105, BLOCK A,PUSAT DAGANGAN PHILEO DAMANSARA, NO. 9, JALAN 16/11,46350,PETALING JAYA,SELANGOR myNEWScareline:1800 88 1231 myNEWScareline@mynews.com.my MYNEWS RETAIL SB(X06295-X) FKA BISON STORES SB TAX REG ID CBP 000709361664 QTY PRICE DISC AMT GP GREENCELL EXTRA HEAVY DUTY AAA 4+2 1 6.00 0.00 6.00 SR SUB TOTAL 6.00 GRAND TOTAL 6.00 CASH 50.00 MYR 50.00 CHANGE DUE 44.00 TOTAL QTY 1 SR : 0 % GOODS : 6.00 TAX: 0.00 28/06/2018 3:11:35 PM BILL 1856 - 608 - 9161 . 2806180322 PRICE is GST INCLUSIVE","{'entities': [(221, 237, 'company'), (487, 497, 'date'), (355, 359, 'total')]}"
" Your order number is 264 Golden Arches Restaurants Sdn Bhd (65351-M) Level 6, Bangunan TH, Damansara Uptown3 No.3, Jalan SS21/39,47400 Petaling Jaya Selangor (GST ID No: 000504664064) McDonald's Kota Damansara DT(#178) Tel No. 03-6156-2180 TAX INVOICE MFY Side 1 INV# 001780200112117 ORD #64 -REG #2- 25/12/2016 13:51:47 QTY ITEM TOTAL 2 L FiletOFish 21.18 2 L Coke - NO Ice Z L Fries 1 6Nuggets 7.10 1 Barbecue Sauce 1 Small Cone 1.00 Eat-In Total (incl GST) 29.28 Rounding Adjust 0.02 Total Rounded 29.30 Cash Tendered 50.00 Charge 20.70 TOTAL INCLUDES 6% GST 1.66 Thank You and Please Come Again. Customer Service Hotline : 03-2726-5600","{'entities': [(302, 312, 'date'), (502, 507, 'total')]}"
" AEON CO. (M) BHD (126926-H) 3RD FLR, AFON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS SUN-THU:1000 HRS - 2230 HRS FRI-SAT:1000 HRS - 2300 HRS 1x 000007996511 75.005R AMBROSIAL GREEK Sub-total 75.00 Total Sales Incl GST 75.00 Total After Adj Incl GST 75.00 CASH 100.00 Item Count 1 Change Amt 25.00 Invoice No: 2013030610100030498 GST Summary Amount Tax 3R @ 6% 70.75 4.25 Total 70.75 4.25 06/03/2018 20:01 1010 008 0080498 0305582 PJ PIRYALATHA AEON PERMAS JAYA TEL 1-300-80-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN","{'entities': [(451, 461, 'date'), (220, 225, 'total')]}"
